GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
750110825,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,CAN,CANADA,CAN,,,,,,,,1,90,90,9,2,-2,10,1,10,-1.506024096,4,"Pierrefonds, Quebec, Canada",CA,CA10,45.4667,-73.8833,-571274,4,"Pierrefonds, Quebec, Canada",CA,CA10,45.4667,-73.8833,-571274,4,"Pierrefonds, Quebec, Canada",CA,CA10,45.4667,-73.8833,-571274,20180423,https://www.cornwallseawaynews.com/news/regional/2018/4/23/scammers-use-dundas-newspapers.html
750058099,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,CHN,CHINESE,CHN,,,,,,,,0,42,42,4,1,1.9,20,2,20,0.43673316,4,"Suzhou, Jiangsu, China",CH,CH04,31.3114,120.618,79514,4,"Suzhou, Jiangsu, China",CH,CH04,31.3114,120.618,79514,4,"Suzhou, Jiangsu, China",CH,CH04,31.3114,120.618,79514,20180423,http://www.4-traders.com/SOFTBANK-GROUP-CORP-6492452/news/SoftBank-Chinese-Truck-Hailing-Firm-to-Raise-Nearly-2-Billion-From-Investors-Including-SoftBank-a-26409198/
749896116,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,BUS,COMPANY,,,,,,BUS,,,0,40,40,4,1,1,5,1,5,-4.596622889,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180423,http://www.ntd.tv/2018/04/19/chinese-smartphone-maker-zte-in-dire-straits-after-us-ban-on-exporting-tech-parts/
749896117,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,USAMED,REUTERS,USA,,,,,MED,,,0,13,13,1,1,0.4,3,1,3,-4.596622889,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180423,http://www.ntd.tv/2018/04/19/chinese-smartphone-maker-zte-in-dire-straits-after-us-ban-on-exporting-tech-parts/
749945212,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MED,WEB SITE,,,,,,MED,,,0,90,90,9,2,-2,20,1,20,-0.17683466,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180423,https://www.wsws.org/en/articles/2018/04/23/chog-a23.html
749896120,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,USAMED,REUTERS,USA,,,,,MED,,,0,13,13,1,1,0.4,2,1,2,-4.596622889,1,Iran,IR,IR,32,53,IR,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20180423,http://www.ntd.tv/2018/04/19/chinese-smartphone-maker-zte-in-dire-straits-after-us-ban-on-exporting-tech-parts/
749958445,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MED,WEB SITE,,,,,,MED,,,0,90,90,9,2,-2,10,1,10,-6.170752325,4,"Irish Sea, Ireland (general), Ireland",EI,EI00,53.6667,-5,-1503536,4,"Irish Sea, Ireland (general), Ireland",EI,EI00,53.6667,-5,-1503536,4,"Irish Sea, Ireland (general), Ireland",EI,EI00,53.6667,-5,-1503536,20180423,http://www.wsws.org/en/articles/2018/04/23/irel-a23.html
750062950,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,IRL,IRISH,IRL,,,,,,,,0,833,83,8,2,5,8,1,8,0.629811057,5,"Dublin City, Dublin City, Ireland",EI,EI33,53.3551,-6.24922,10934239,5,"Dublin City, Dublin City, Ireland",EI,EI33,53.3551,-6.24922,10934239,5,"Dublin City, Dublin City, Ireland",EI,EI33,53.3551,-6.24922,10934239,20180423,http://www.thepropertypin.com/./viewtopic.php?f=10&p=931536
750049119,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,110,110,11,3,-2,10,1,10,-4.857142857,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,20180423,http://invezz.com/news/equities/30389-google-shares-open-a-little-higher-as-russia-telegram-app-ban-affects-google-access
750044520,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,BUS,BUSINESS,,,,,,BUS,,,1,110,110,11,3,-2,20,2,20,0.144927536,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,20180423,https://www.businesstoday.in/latest/trends/google-ceo-sundar-pichai-cash-in-shares-380-million/story/275435.html
750044519,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,BUS,COMPANY,,,,,,BUS,,,1,71,71,7,2,7.4,10,2,10,0.144927536,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,20180423,https://www.businesstoday.in/latest/trends/google-ceo-sundar-pichai-cash-in-shares-380-million/story/275435.html
749950507,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,REL,SAINT,,,,,,,,,1,51,51,5,1,3.4,10,1,10,1.703940362,4,"Lydda, HaMerkaz, Israel",IS,IS02,31.9514,34.8953,-780501,4,"Lydda, HaMerkaz, Israel",IS,IS02,31.9514,34.8953,-780501,4,"Lydda, HaMerkaz, Israel",IS,IS02,31.9514,34.8953,-780501,20180423,https://www.mirror.co.uk/news/uk-news/what-st-georges-day-google-12410868
749972800,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,KOR,SOUTH KOREA,KOR,,,,,,,,1,32,32,3,1,4.5,2,1,2,2.868068834,4,"Ilsan, Kangwon-do, South Korea",KS,KS06,38.1833,127.817,-707652,4,"Ilsan, Kangwon-do, South Korea",KS,KS06,38.1833,127.817,-707652,4,"Ilsan, Kangwon-do, South Korea",KS,KS06,38.1833,127.817,-707652,20180423,http://www.koreaherald.com/view.php?ud=20180423000787
750139327,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,AUS,CHRISTMAS ISLAND,AUS,,,,,,,,0,43,43,4,1,2.8,12,4,12,2.192908682,4,"Dolly Beach, Christmas Island (general), Christmas Island",KT,KT00,-10.5198,105.676,11424341,4,"Dolly Beach, Christmas Island (general), Christmas Island",KT,KT00,-10.5198,105.676,11424341,4,"Dolly Beach, Christmas Island (general), Christmas Island",KT,KT00,-10.5198,105.676,11424341,20180423,http://www.adelaidenow.com.au/technology/why-google-captured-a-unique-australian-natural-wonder-the-christmas-island-crab-migration/news-story/0bc5b0ebba318471a3ad982bf155f139?nk=e1a89d48f191f01d72f6b9558d151675-1524516506
750139328,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,AUS,CHRISTMAS ISLAND,AUS,,,,,,,,0,90,90,9,2,-2,12,4,12,2.192908682,4,"Dolly Beach, Christmas Island (general), Christmas Island",KT,KT00,-10.5198,105.676,11424341,4,"Dolly Beach, Christmas Island (general), Christmas Island",KT,KT00,-10.5198,105.676,11424341,4,"Dolly Beach, Christmas Island (general), Christmas Island",KT,KT00,-10.5198,105.676,11424341,20180423,http://www.adelaidenow.com.au/technology/why-google-captured-a-unique-australian-natural-wonder-the-christmas-island-crab-migration/news-story/0bc5b0ebba318471a3ad982bf155f139?nk=e1a89d48f191f01d72f6b9558d151675-1524516506
750139326,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,AUS,CHRISTMAS ISLAND,AUS,,,,,,,,1,36,36,3,1,4,60,4,60,2.192908682,4,"Ethel Beach, Christmas Island (general), Christmas Island",KT,KT00,-10.4612,105.708,11424346,4,"Ethel Beach, Christmas Island (general), Christmas Island",KT,KT00,-10.4612,105.708,11424346,4,"Ethel Beach, Christmas Island (general), Christmas Island",KT,KT00,-10.4612,105.708,11424346,20180423,http://www.adelaidenow.com.au/technology/why-google-captured-a-unique-australian-natural-wonder-the-christmas-island-crab-migration/news-story/0bc5b0ebba318471a3ad982bf155f139?nk=e1a89d48f191f01d72f6b9558d151675-1524516506
750166143,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,NZL,NEW ZEALAND,NZL,,,,,,,,1,31,31,3,1,5.2,10,1,10,5.182926829,5,"Auckland, Auckland, New Zealand",NZ,NZE7,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,-36.75,174.583,11483124,20180423,https://www.reseller.co.nz/article/640432/google-cloud-commits-kiwi-partners-auckland-channel-hire/
750067337,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,RUS,RUSSIAN,RUS,,,,,,,,0,90,90,9,2,-2,8,1,8,-4.786215699,4,"Komsomol, Bashkortostan, Russia",RS,RS08,55.2781,58.1391,9159041,4,"Komsomol, Bashkortostan, Russia",RS,RS08,55.2781,58.1391,9159041,4,"Komsomol, Bashkortostan, Russia",RS,RS08,55.2781,58.1391,9159041,20180423,https://www.aljazeera.com/news/2018/04/internet-civil-war-erupted-russia-180423124936679.html
750102487,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,RUS,MOSCOW,RUS,,,,,,,,1,10,10,1,1,0,10,1,10,-3.333333333,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20180423,https://conspiracydailyupdate.com/2018/04/24/the-real-beasts-from-the-east-russias-next-gen-armored-vehicles/
749958447,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MED,WEB SITE,,,,,,MED,,,0,90,90,9,2,-2,8,1,8,-5.432287682,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20180423,http://www.wsws.org/en/articles/2018/04/23/pers-a23.html
750102488,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,USA,UNITED STATES,USA,,,,,,,,1,10,10,1,1,0,2,1,2,-3.333333333,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20180423,https://conspiracydailyupdate.com/2018/04/24/the-real-beasts-from-the-east-russias-next-gen-armored-vehicles/
750044524,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,RUS,MOSCOW,RUS,,,,,,,,1,190,190,19,4,-10,20,2,15,-7.539823009,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20180423,http://money.cnn.com/2018/04/23/technology/google-russia-blocked-telegram/
749924281,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,RUS,RUSSIA,RUS,,,,,,,,1,90,90,9,2,-2,4,1,4,-4.651162791,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,59.8944,30.2642,-2996338,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,59.8944,30.2642,-2996338,20180423,https://www.japantimes.co.jp/news/2018/04/23/business/putins-turf-war-telegram-escalates-russia-blocks-ips/
749945211,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MED,WEB SITE,,,,,,MED,,,0,90,90,9,2,-2,20,1,20,-4.624277457,4,"Masaka, Masaka, Uganda",UG,UG71,-0.312724,31.7159,-1731978,4,"Masaka, Masaka, Uganda",UG,UG71,-0.312724,31.7159,-1731978,4,"Masaka, Masaka, Uganda",UG,UG71,-0.312724,31.7159,-1731978,20180423,https://www.wsws.org/en/articles/2018/04/23/zimb-a23.html
750160525,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,EDU,SCHOOL,,,,,,EDU,,,1,874,87,8,2,10,10,1,10,-5.829596413,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,20180423,http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12038423
750160524,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,EDU,SCHOOL,,,,,,EDU,,,1,50,50,5,1,3.5,10,1,10,-5.829596413,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,20180423,http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12038423
750160526,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,EDU,SCHOOL,,,,,,EDU,,,1,131,131,13,3,-5.8,10,1,10,-5.829596413,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,20180423,http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12038423
750106678,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,NZL,AUCKLAND,NZL,,,,,,,,1,190,190,19,4,-10,10,1,10,-2.884615385,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,20180423,http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12038294
750038941,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,1712,171,17,4,-9.2,8,1,8,-5.734767025,4,"Honiton, Devon, United Kingdom",UK,UKD4,50.8,-3.18333,-2598966,4,"Honiton, Devon, United Kingdom",UK,UKD4,50.8,-3.18333,-2598966,4,"Honiton, Devon, United Kingdom",UK,UKD4,50.8,-3.18333,-2598966,20180423,http://www.midweekherald.co.uk/news/purses-swiped-from-two-vulnerable-pensioners-in-honiton-1-5487722
750079333,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,GBR,LONDON,GBR,,,,,,,,0,42,42,4,1,1.9,8,1,8,-0.713266762,4,"Charing Cross, Westminster, United Kingdom",UK,UKP5,51.5078,-0.122015,-2592264,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"Charing Cross, Westminster, United Kingdom",UK,UKP5,51.5078,-0.122015,-2592264,20180423,https://nypost.com/2018/04/23/google-hoards-way-more-of-your-personal-data-than-facebook/
750079334,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,GBR,LONDON,GBR,,,,,,,,0,90,90,9,2,-2,10,1,10,-0.713266762,4,"Charing Cross, Westminster, United Kingdom",UK,UKP5,51.5078,-0.122015,-2592264,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180423,https://nypost.com/2018/04/23/google-hoards-way-more-of-your-personal-data-than-facebook/
749892741,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,BUS,COMPANY,,,,,,BUS,,,1,10,10,1,1,0,25,5,25,0.893274227,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180423,http://www.canberratimes.com.au/technology/technology-news/google-to-launch-an-android-chat-service-akin-to-apple-s-imessage-20180422-p4zb3n.html
750118510,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MNCHKG,LENOVO,HKG,,,,,MNC,,,0,60,60,6,2,6,1,1,1,3.90524968,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180423,http://www.printmag.com/interviews/meet-the-judges-justin-peters/
750079336,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,1,30,30,3,1,4,10,1,10,-0.713266762,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180423,https://nypost.com/2018/04/23/google-hoards-way-more-of-your-personal-data-than-facebook/
750118509,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MNCHKG,LENOVO,HKG,,,,,MNC,,,0,60,60,6,2,6,3,1,3,3.90524968,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180423,http://www.printmag.com/interviews/meet-the-judges-justin-peters/
749892743,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,HLH,HOSPITAL,,,,,,HLH,,,1,42,42,4,1,1.9,10,1,10,-5.85106383,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180423,http://www.ilfordrecorder.co.uk/news/man-stabbed-in-throat-in-ilford-town-centre-1-5487090
749958446,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MED,WEB SITE,,,,,,MED,,,0,90,90,9,2,-2,10,1,10,-5.904907975,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180423,http://www.wsws.org/en/articles/2018/04/23/skri-a23.html
749892742,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,GOV,GOVERNMENT,,,,,,GOV,,,1,12,12,1,1,-0.4,50,5,50,0.893274227,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20180423,http://www.canberratimes.com.au/technology/technology-news/google-to-launch-an-android-chat-service-akin-to-apple-s-imessage-20180422-p4zb3n.html
749981569,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,BUS,SERVER,,,,,,BUS,,,0,43,43,4,1,2.8,15,2,15,-0.763636364,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20180423,https://www.geenstijl.nl/5141709/maar-hoe-gezellig-was-de-cda-fractievergadering-hedenmorgen/
750168921,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,GOV,AUTHORITIES,,,,,,GOV,,,0,10,10,1,1,0,10,1,10,-5.128205128,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20180423,http://thephilanews.com/shooting-youtube-hq-california-wounds-least-3-female-suspect-dead-52662.htm
750071782,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,USA,UNITED STATES,USA,,,,,,,,1,841,84,8,2,7,4,1,4,5.660377358,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20180423,http://www.tmcnet.com/usubmit/2018/04/23/8740313.htm
749915153,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,USA,SAN FRANCISCO,USA,,,,,,,,1,43,43,4,1,2.8,3,1,3,-3.47826087,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,20180423,https://www.androidpolice.com/page/3737/
750110826,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MED,MAGAZINE,,,,,,MED,,,1,42,42,4,1,1.9,5,1,5,-3.503787879,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20180423,https://www.nationalreview.com/corner/hollywood-resistance-celebrities-fake-rebellion/
750160527,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,GOV,GOVERNMENT,,,,,,GOV,,,1,100,100,10,3,-5,25,4,25,-0.295743147,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180423,https://www.washingtonpost.com/news/the-switch/wp/2018/04/23/google-parent-alphabets-profits-bounce-to-an-all-time-high/
750160532,20180423,201804,2018,2018.3096,MNCUSAMEDGOV,GOOGLE,USA,,,,,MNC,MED,GOV,BUS,COMPANY,,,,,,BUS,,,1,112,112,11,3,-2,5,1,5,-1.067073171,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180423,https://www.washingtonpost.com/news/the-switch/wp/2018/04/23/google-parent-alphabets-profits-bounce-to-an-all-time-high/
749945213,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,MED,WEB SITE,,,,,,MED,,,0,90,90,9,2,-2,32,1,32,-6.056779109,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180423,https://www.wsws.org/en/articles/2018/04/23/bars-a23.html
749958451,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,USA,WASHINGTON,USA,,,,,,,,0,36,36,3,1,4,3,1,3,-1.022727273,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180423,http://www.economicpolicyjournal.com/search?updated-max=2018-04-19T00:55:00-04:00
750102489,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,USA,WASHINGTON,USA,,,,,,,,1,10,10,1,1,0,8,1,8,-3.333333333,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20180423,https://conspiracydailyupdate.com/2018/04/24/the-real-beasts-from-the-east-russias-next-gen-armored-vehicles/
750118508,20180423,201804,2018,2018.3096,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,EUR,EUROPE,EUR,,,,,,,,0,51,51,5,1,3.4,10,1,10,-1.038279082,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20180423,https://gizmodo.com/when-are-we-going-to-get-mad-at-google-1825216162
